time_period,time_identifier,geographic_level,country_code,country_name,version,old_la_code,new_la_code,la_name,school_name,school_urn,school_laestab,disadvantage_status,exam_cohort,end1618_student_count,aps_per_entry,aps_per_entry_grade,aps_per_entry_student_count,retained_percent,retained_assessed_percent,retained_student_count,retained_2nd_year_percent,retained_2nd_year_student_count,value_added,value_added_upper_ci,value_added_lower_ci,progress_banding,best_three_alevels_aps,best_three_alevels_grade,best_three_alevels_student_count,aab_percent,aab_student_count,level_3_maths_percent,level_3_maths_student_count,vocational_percent,vocational_student_count,maths_progress,maths_progress_entries_percent,maths_progress_inscope_count,english_progress,english_progress_entries_percent,english_progress_inscope_count
202324,Academic year,School,E92000001,England,Final,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Not disadvantaged,Technical certificate,137,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Not disadvantaged,Technical certificate,151,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Not disadvantaged,Technical certificate,139,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,A level,156,44.27,B+,154,98.7,98.7,156,z,z,-0.12,-0.02,-0.22,Below average,44.05,B+,154,40.9,154,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,A level,154,43.18,B+,152,98.7,z,153,z,z,-0.08,0.03,-0.18,Average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,A level,171,44.63,B+,168,98.2,z,171,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,A level,154,49.08,A,153,99.4,z,154,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,Academic,156,44.41,B+,154,98.7,98.7,156,z,z,-0.12,-0.02,-0.21,Below average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,Academic,154,43.29,B+,152,98.7,z,153,z,z,-0.07,0.03,-0.17,Average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,Academic,171,44.71,B+,168,98.2,z,171,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,Academic,154,49.11,A,153,99.4,z,154,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,Applied general,156,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,Applied general,154,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,Applied general,171,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,Applied general,154,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,E/M measures,156,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,62.1,153,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,E/M measures,154,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,E/M measures,171,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,E/M measures,154,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,Tech level,156,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,Tech level,154,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,Tech level,171,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,Tech level,154,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,Technical certificate,156,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,Technical certificate,154,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,Technical certificate,171,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,330,E08000025,Birmingham,Sutton Coldfield Grammar School for Girls,136778,3304300,Total,Technical certificate,154,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,344,E08000015,Wirral,St Anselm's College,136780,3445900,Disadvantaged,A level,8,32.08,C+,8,100.0,z,8,z,z,0.15,0.62,-0.32,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Disadvantaged,A level,7,36.11,B-,6,85.7,z,7,z,z,0.67,1.22,0.12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Disadvantaged,A level,c,c,c,c,c,z,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Disadvantaged,A level,13,34.12,C+,13,100.0,z,12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,344,E08000015,Wirral,St Anselm's College,136780,3445900,Disadvantaged,Academic,8,32.43,C+,8,100.0,z,8,z,z,0.17,0.63,-0.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Disadvantaged,Academic,7,36.11,B-,6,85.7,z,7,z,z,0.67,1.22,0.12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Disadvantaged,Academic,c,c,c,c,c,z,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Disadvantaged,Academic,13,34.12,C+,13,100.0,z,12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,344,E08000015,Wirral,St Anselm's College,136780,3445900,Disadvantaged,Applied general,8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Disadvantaged,Applied general,7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Disadvantaged,Applied general,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Disadvantaged,Applied general,13,c,c,c,c,z,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,344,E08000015,Wirral,St Anselm's College,136780,3445900,Disadvantaged,Tech level,8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Disadvantaged,Tech level,7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Disadvantaged,Tech level,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Disadvantaged,Tech level,13,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,344,E08000015,Wirral,St Anselm's College,136780,3445900,Disadvantaged,Technical certificate,8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Disadvantaged,Technical certificate,7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Disadvantaged,Technical certificate,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Disadvantaged,Technical certificate,13,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,344,E08000015,Wirral,St Anselm's College,136780,3445900,Not disadvantaged,A level,89,37.98,B-,87,96.2,z,78,z,z,0.31,0.45,0.17,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Not disadvantaged,A level,98,35.14,B-,89,95.5,z,88,z,z,0.21,0.34,0.08,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Not disadvantaged,A level,c,c,c,c,c,z,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Not disadvantaged,A level,90,36.63,B-,88,98.9,z,87,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,344,E08000015,Wirral,St Anselm's College,136780,3445900,Not disadvantaged,Academic,89,38.22,B-,87,96.2,z,78,z,z,0.31,0.45,0.18,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Not disadvantaged,Academic,98,35.25,B-,89,95.5,z,88,z,z,0.21,0.34,0.08,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Not disadvantaged,Academic,c,c,c,c,c,z,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Not disadvantaged,Academic,90,36.63,B-,88,98.9,z,87,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,344,E08000015,Wirral,St Anselm's College,136780,3445900,Not disadvantaged,Applied general,89,33.89,Dist,17,100.0,z,10,z,z,0.02,0.45,-0.41,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Not disadvantaged,Applied general,98,32.41,Dist-,18,90.0,z,10,z,z,-0.08,0.31,-0.47,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Not disadvantaged,Applied general,c,31.92,Dist-,10,c,z,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Not disadvantaged,Applied general,90,c,c,c,c,z,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,344,E08000015,Wirral,St Anselm's College,136780,3445900,Not disadvantaged,Tech level,89,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Not disadvantaged,Tech level,98,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Not disadvantaged,Tech level,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Not disadvantaged,Tech level,90,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,344,E08000015,Wirral,St Anselm's College,136780,3445900,Not disadvantaged,Technical certificate,89,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Not disadvantaged,Technical certificate,98,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Not disadvantaged,Technical certificate,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Not disadvantaged,Technical certificate,90,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,A level,97,37.43,B-,95,95.4,95.4,87,z,z,0.29,0.42,0.16,Above average,38.27,B-,79,21.5,79,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,A level,106,35.37,B-,96,94.8,z,96,z,z,0.24,0.37,0.12,Above average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,A level,103,33.57,C+,98,97.0,z,100,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,A level,104,36.34,B-,101,99.0,z,99,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,Academic,97,37.69,B-,95,95.4,95.4,87,z,z,0.3,0.43,0.17,Above average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,Academic,106,35.46,B-,96,94.8,z,96,z,z,0.24,0.37,0.12,Above average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,Academic,103,33.85,C+,98,97.0,z,100,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,Academic,104,36.34,B-,101,99.0,z,99,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,Applied general,97,33.89,Dist,17,100.0,100.0,10,z,z,0.02,0.45,-0.41,Average,z,z,z,z,z,z,z,100.0,17,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,Applied general,106,32.41,Dist-,18,90.0,z,10,z,z,-0.08,0.32,-0.47,Average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,Applied general,103,31.92,Dist-,10,c,z,3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,Applied general,104,35.83,Dist,13,c,z,4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,E/M measures,97,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,44.2,95,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,E/M measures,106,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,E/M measures,103,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,E/M measures,104,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,Tech level,97,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,Tech level,106,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,Tech level,103,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,Tech level,104,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,Technical certificate,97,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,Technical certificate,106,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,Technical certificate,103,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,344,E08000015,Wirral,St Anselm's College,136780,3445900,Total,Technical certificate,104,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,825,E06000060,Buckinghamshire,Sir William Borlase's Grammar School,136781,8254505,Disadvantaged,A level,c,c,c,c,83.3,z,6,z,z,-0.1,0.52,-0.72,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,825,E06000060,Buckinghamshire,Sir William Borlase's Grammar School,136781,8254505,Disadvantaged,A level,6,35.41,B-,6,100.0,z,6,z,z,-0.32,0.17,-0.81,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,825,E06000060,Buckinghamshire,Sir William Borlase's Grammar School,136781,8254505,Disadvantaged,A level,c,c,c,c,c,z,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,825,E06000060,Buckinghamshire,Sir William Borlase's Grammar School,136781,8254505,Disadvantaged,A level,c,c,c,c,c,z,c,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,825,E06000060,Buckinghamshire,Sir William Borlase's Grammar School,136781,8254505,Disadvantaged,Academic,c,c,c,c,83.3,z,6,z,z,0.02,0.59,-0.56,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,825,E06000060,Buckinghamshire,Sir William Borlase's Grammar School,136781,8254505,Disadvantaged,Academic,6,35.41,B-,6,100.0,z,6,z,z,-0.32,0.17,-0.81,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
